,employee_id,company_id,dept,seniority,salary,join_date,quit_date
30375,1004975,9,temp_contractor,0,9843.0,2009-02-06,2009-05-07
30376,488333.0,4,customer_service,20,109000.0,2012-11-12,2014-06-27
30377,815505.0,2,marketing,10,133000.0,2014-12-08,2015-12-04
30378,261407.0,9,sales,18,174000.0,10.19.2015,
30379,245338.0,1,customer_service,3,27000.0,2013-04-29,2015-08-21
30380,1001420,4,temp_contractor,0,5051.0,2010-01-18,2010-04-18
30381,293662.0,4,engineer,17,228000.0,02.23.2015,
30382,197964.0,3,engineer,25,242000.0,2012-05-23,2015-09-11
30383,1003137,8,temp_contractor,0,9271.0,2008-02-12,2008-05-12
30384,1003106,1,temp_contractor,0,9591.0,2008-05-14,2008-08-12
30385,1003795,4,temp_contractor,0,7267.0,2010-03-04,2010-06-02
30386,336154.0,2,engineer,4,67000.0,2012-04-23,
30387,911749.0,1,engineer,15,364000.0,2014-11-24,
30388,753048.0,1,customer_service,24,109000.0,2015-11-23,
30389,471408.0,3,data_science,16,227000.0,2012-04-24,2015-05-15
30390,525897.0,1,marketing,13,135000.0,2012-03-26,2013-03-15
30391,223244.0,6,data_science,20,265000.0,04.30.2012,2014-05-02
30392,556953.0,1,customer_service,3,30000.0,2014-12-22,
30393,753176.0,3,sales,5,97000.0,05.07.2012,2014-06-13
30394,96897.0,1,customer_service,3,32000.0,01.30.2012,2012-12-21
30395,328344.0,1,engineer,4,66000.0,2013-06-03,2014-05-23
30396,974922.0,4,engineer,9,159000.0,09.08.2014,
30397,849305.0,6,customer_service,16,80000.0,2015-03-30,
30398,258745.0,1,customer_service,1,35000.0,06.18.2012,
30399,163274.0,1,customer_service,8,83000.0,05.11.2015,
30400,781893.0,2,customer_service,27,111000.0,12.29.2014,2015-11-13
30401,222668.0,1,sales,25,193000.0,06.13.2011,2013-06-21
30402,633759.0,2,customer_service,7,70000.0,2013-08-12,2015-06-19
30403,922258.0,1,marketing,11,111000.0,2013-01-22,
30404,207826.0,3,customer_service,8,58000.0,06.11.2012,2015-01-09
30405,1000864,3,temp_contractor,0,7365.0,2010-11-14,2011-02-12
30406,751114.0,9,engineer,2,62000.0,2011-06-06,2012-08-31
30407,646910.0,7,customer_service,19,96000.0,2012-07-23,2013-10-11
30408,690579.0,1,marketing,23,192000.0,2014-06-09,
30409,285071.0,9,engineer,6,143000.0,2015-10-21,
30410,234725.0,1,customer_service,20,117000.0,2011-10-11,2012-11-30
30411,276113.0,1,customer_service,26,110000.0,07.18.2011,2014-10-17
30412,410819.0,4,customer_service,17,104000.0,03.03.2014,2015-04-10
30413,933554.0,1,sales,28,191000.0,2011-01-24,2013-03-08
30414,117641.0,3,marketing,26,177000.0,2013-04-29,2014-06-11
30415,658789.0,4,marketing,5,103000.0,03.04.2013,
30416,683080.0,9,engineer,24,247000.0,2014-10-29,2015-12-04
30417,1007781,1,temp_contractor,0,9183.0,2007-11-26,2008-02-24
30418,1003066,4,temp_contractor,0,9351.0,2010-11-14,2011-02-12
30419,248534.0,1,data_science,10,163000.0,2014-09-02,2015-08-28
30420,154266.0,1,design,27,238000.0,2013-05-28,2014-07-11
30421,701866.0,2,customer_service,15,117000.0,2012-04-16,2013-12-27
30422,238147.0,3,data_science,4,63000.0,2013-09-16,2014-10-17
30423,1009372,3,temp_contractor,0,6374.0,2008-09-26,2008-12-25
30424,564455.0,7,data_science,17,221000.0,2015-08-03,
30425,401466.0,1,customer_service,26,120000.0,02.19.2013,2014-02-14
30426,1004410,10,temp_contractor,0,6323.0,2009-10-17,2010-01-15
30427,653743.0,1,marketing,14,148000.0,2013-04-01,
30428,139018.0,5,sales,15,144000.0,2011-11-07,2014-01-31
30429,500223.0,1,customer_service,28,128000.0,2011-10-17,
30430,863742.0,1,customer_service,5,78000.0,2014-02-03,
30431,1002690,10,temp_contractor,0,9850.0,2007-05-15,2007-08-13
30432,96360.0,1,customer_service,12,96000.0,08.05.2014,
30433,37115.0,1,customer_service,17,124000.0,2012-09-04,2014-12-11
30434,979411.0,4,sales,22,149000.0,06.28.2011,2012-07-13
30435,825318.0,1,customer_service,29,108000.0,06.25.2012,
30436,1008197,8,temp_contractor,0,8384.0,2009-09-28,2009-12-27
30437,1008494,9,temp_contractor,0,9298.0,2007-02-15,2007-05-16
30438,571869.0,2,marketing,2,58000.0,2013-02-14,
30439,461802.0,1,engineer,4,64000.0,2011-04-04,2012-05-11
30440,398348.0,9,customer_service,20,107000.0,2011-12-05,2012-10-05
30441,56681.0,1,customer_service,25,100000.0,2011-04-11,
30442,1002545,4,temp_contractor,0,6079.0,2007-11-09,2008-02-07
30443,102538.0,1,customer_service,28,79000.0,2015-08-04,
30444,331587.0,4,customer_service,21,85000.0,2015-08-10,
30445,498785.0,2,customer_service,11,86000.0,2012-05-21,
30446,320655.0,1,engineer,26,316000.0,2011-12-19,2015-07-06
30447,1005496,7,temp_contractor,0,8966.0,2008-10-18,2009-01-16
30448,268012.0,1,customer_service,11,67000.0,2012-11-05,2013-11-29
30449,864411.0,1,customer_service,10,71000.0,2014-04-14,2015-04-10
30450,57148.0,1,data_science,3,77000.0,2012-01-09,
30451,213250.0,8,customer_service,24,104000.0,2014-01-21,2015-02-13
30452,908232.0,4,sales,11,99000.0,2014-12-29,2015-10-30
30453,1003518,5,temp_contractor,0,9738.0,2008-09-09,2008-12-08
30454,1001290,2,temp_contractor,0,5291.0,2008-05-16,2008-08-14
30455,296116.0,7,marketing,10,98000.0,2014-07-07,2015-08-21
30456,443081.0,1,marketing,25,177000.0,2013-09-03,
30457,750840.0,2,sales,2,47000.0,2014-10-06,2015-09-25
30458,999027.0,1,customer_service,9,85000.0,2013-01-07,2014-10-31
30459,1005829,6,temp_contractor,0,8743.0,2010-03-16,2010-06-14
30460,1008896,2,temp_contractor,0,8687.0,2010-05-16,2010-08-14
30461,422779.0,5,customer_service,3,26000.0,2015-03-09,
30462,1002319,5,temp_contractor,0,7469.0,2010-12-08,2011-03-08
30463,1008148,7,temp_contractor,0,9177.0,2008-12-26,2009-03-26
30464,1002582,1,temp_contractor,0,7601.0,2010-04-27,2010-07-26
30465,917271.0,2,customer_service,2,32000.0,2014-08-18,
30466,268854.0,5,design,8,124000.0,2011-04-25,2014-01-31
30467,296652.0,1,engineer,2,77000.0,2014-01-27,
30468,1003051,9,temp_contractor,0,6416.0,2009-08-13,2009-11-11
30469,779673.0,1,marketing,6,127000.0,04.25.2011,2014-02-21
30470,877420.0,1,engineer,19,297000.0,04.22.2014,
30471,1009122,3,temp_contractor,0,7108.0,2009-01-04,2009-04-04
30472,389017.0,1,engineer,7,188000.0,2011-11-14,2014-03-14
30473,310323.0,2,customer_service,27,115000.0,07.22.2013,2014-08-22
30474,1009899,7,temp_contractor,0,8931.0,2009-11-26,2010-02-24
30475,1001940,2,temp_contractor,0,9743.0,2010-05-09,2010-08-07
30476,1005588,3,temp_contractor,0,6725.0,2009-05-18,2009-08-16
30477,841440.0,2,customer_service,3,29000.0,10.15.2012,
30478,638069.0,3,customer_service,26,91000.0,01.13.2015,
30479,434508.0,3,sales,4,34000.0,07.09.2012,2013-07-26
30480,540829.0,5,sales,26,137000.0,2012-01-03,2013-08-16
30481,1009578,6,temp_contractor,0,7865.0,2008-03-19,2008-06-17
30482,1001930,1,temp_contractor,0,6928.0,2009-11-08,2010-02-06
30483,1002487,5,temp_contractor,0,6003.0,2010-10-09,2011-01-07
30484,227221.0,1,customer_service,22,116000.0,2011-08-01,2013-04-19
30485,390445.0,6,marketing,15,170000.0,2015-03-30,
30486,386708.0,5,sales,16,154000.0,2014-04-28,
30487,874141.0,3,design,4,39000.0,2012-03-26,2015-02-13
30488,380098.0,4,customer_service,27,94000.0,2013-08-05,2014-09-12
30489,634869.0,1,data_science,19,346000.0,2012-02-14,2015-05-15
30490,1005538,2,temp_contractor,0,7182.0,2009-10-13,2010-01-11
30491,388636.0,5,customer_service,7,57000.0,2015-06-30,
30492,1008147,2,temp_contractor,0,8414.0,2008-04-22,2008-07-21
30493,625995.0,1,data_science,11,208000.0,2013-11-07,
30494,1003433,8,temp_contractor,0,9942.0,2008-10-03,2009-01-01
30495,870956.0,2,sales,8,131000.0,2011-08-22,2013-08-09
30496,1006762,9,temp_contractor,0,8022.0,2007-11-06,2008-02-04
30497,1001873,1,temp_contractor,0,9235.0,2009-07-15,2009-10-13
30498,1006060,5,temp_contractor,0,5618.0,2009-06-11,2009-09-09
30499,869705.0,1,engineer,23,300000.0,2013-10-02,2014-11-14
30500,792058.0,4,engineer,10,176000.0,2013-10-07,
30501,1005899,9,temp_contractor,0,5036.0,2008-08-01,2008-10-30
30502,715008.0,1,marketing,12,137000.0,11.26.2012,2014-01-03
30503,435943.0,2,customer_service,13,76000.0,2013-02-06,2015-04-10
30504,354227.0,1,customer_service,9,69000.0,2013-03-12,2015-04-06
30505,1005161,7,temp_contractor,0,7288.0,2007-03-04,2007-06-02
30506,1008106,3,temp_contractor,0,5343.0,2007-10-08,2008-01-06
30507,90209.0,1,customer_service,24,102000.0,2012-01-09,
30508,137064.0,4,engineer,14,156000.0,03.11.2013,2015-05-01
30509,34444.0,1,engineer,7,181000.0,2012-11-19,2014-10-03
30510,926756.0,6,customer_service,2,32000.0,2013-11-18,
30511,1005608,2,temp_contractor,0,8504.0,2009-09-09,2009-12-08
30512,608384.0,1,marketing,17,216000.0,2013-05-28,
30513,106171.0,5,customer_service,6,64000.0,2014-06-09,
30514,692128.0,2,sales,19,203000.0,2014-07-21,2015-07-17
30515,901239.0,9,customer_service,12,64000.0,2014-11-24,2015-10-02
30516,1004287,6,temp_contractor,0,8589.0,2007-05-20,2007-08-18
30517,41834.0,1,sales,23,183000.0,2014-06-09,
30518,1005204,8,temp_contractor,0,9065.0,2007-09-10,2007-12-09
30519,1008527,9,temp_contractor,0,7128.0,2009-03-02,2009-05-31
30520,605552.0,6,marketing,14,119000.0,02.11.2013,2014-02-21
30521,76972.0,1,data_science,6,169000.0,2013-05-06,
30522,670901.0,1,engineer,4,72000.0,03.26.2012,2013-03-22
30523,1002921,10,temp_contractor,0,9406.0,2009-02-23,2009-05-24
30524,132710.0,2,customer_service,19,99000.0,2012-11-05,
30525,528774.0,1,sales,17,221000.0,09.04.2012,2013-08-02
30526,925863.0,3,customer_service,1,24000.0,04.06.2015,
30527,291569.0,1,sales,13,127000.0,2015-09-08,
30528,584832.0,3,engineer,11,158000.0,2015-03-16,
30529,1000885,4,temp_contractor,0,6251.0,2010-08-28,2010-11-26
30530,1009204,7,temp_contractor,0,7346.0,2008-04-17,2008-07-16
30531,1003348,7,temp_contractor,0,8845.0,2008-12-22,2009-03-22
30532,450975.0,1,sales,16,189000.0,2014-06-26,2015-01-27
30533,1004250,8,temp_contractor,0,8033.0,2008-09-11,2008-12-10
30534,1003265,2,temp_contractor,0,8033.0,2007-07-19,2007-10-17
30535,275037.0,3,customer_service,17,90000.0,2014-04-14,
30536,1004596,1,temp_contractor,0,5798.0,2008-12-16,2009-03-16
30537,427652.0,2,engineer,4,77000.0,2013-08-22,2015-11-06
30538,74830.0,2,engineer,11,219000.0,2013-05-08,2015-05-22
30539,1005151,5,temp_contractor,0,8625.0,2009-06-16,2009-09-14
30540,1008790,1,temp_contractor,0,9526.0,2010-04-10,2010-07-09
30541,429259.0,1,data_science,13,181000.0,09.17.2012,2013-12-06
30542,624743.0,1,marketing,23,227000.0,2012-05-07,2015-05-08
30543,689739.0,6,customer_service,12,60000.0,07.16.2012,2013-09-06
30544,1004292,3,temp_contractor,0,8377.0,2010-11-27,2011-02-25
30545,1003709,3,temp_contractor,0,7065.0,2008-02-01,2008-05-01
30546,644856.0,1,data_science,16,256000.0,02.10.2014,2015-03-20
30547,579034.0,4,customer_service,11,52000.0,05.02.2011,2012-03-30
30548,222196.0,2,customer_service,22,98000.0,06.22.2015,
30549,215644.0,4,customer_service,2,23000.0,07.02.2012,2014-05-16
30550,243251.0,1,engineer,10,189000.0,2014-09-22,
30551,377643.0,1,design,6,140000.0,04.07.2014,2015-03-18
30552,103894.0,6,customer_service,18,89000.0,06.27.2011,2015-04-29
30553,208024.0,3,engineer,22,284000.0,2014-08-18,
30554,412900.0,1,engineer,2,75000.0,2015-08-24,
30555,635667.0,2,customer_service,21,119000.0,2014-02-05,
30556,147362.0,6,sales,7,113000.0,2011-07-27,2014-09-19
30557,1002825,4,temp_contractor,0,5512.0,2009-01-13,2009-04-13
30558,553022.0,3,engineer,10,146000.0,2012-11-20,2013-10-11
30559,211433.0,2,sales,6,129000.0,2013-03-27,2014-05-16
30560,446317.0,8,sales,8,101000.0,2011-12-19,2015-07-31
30561,110185.0,3,data_science,26,253000.0,2013-01-31,2015-08-07
30562,1006863,5,temp_contractor,0,5821.0,2008-02-20,2008-05-20
30563,555835.0,4,customer_service,12,68000.0,2011-07-18,2014-12-26
30564,1003925,5,temp_contractor,0,5516.0,2008-02-21,2008-05-21
30565,452250.0,1,customer_service,5,75000.0,2012-07-09,2013-06-14
30566,165884.0,7,data_science,29,274000.0,2015-01-26,
30567,811219.0,10,customer_service,5,65000.0,10.22.2013,
30568,838375.0,2,engineer,10,138000.0,08.09.2011,2013-04-12
30569,1007435,5,temp_contractor,0,7048.0,2009-10-25,2010-01-23
30570,646941.0,3,customer_service,28,101000.0,08.10.2015,
30571,1004038,8,temp_contractor,0,6058.0,2008-06-24,2008-09-22
30572,1007939,6,temp_contractor,0,7025.0,2009-08-17,2009-11-15
30573,191874.0,6,engineer,4,65000.0,2014-03-03,
30574,568936.0,6,customer_service,4,27000.0,05.14.2012,2015-05-08
30575,1009013,9,temp_contractor,0,5218.0,2007-01-16,2007-04-16
30576,820588.0,10,engineer,26,219000.0,2011-09-28,2014-02-28
30577,810237.0,3,engineer,16,209000.0,2013-07-08,2014-09-12
30578,1005885,8,temp_contractor,0,6456.0,2009-10-13,2010-01-11
30579,1005582,3,temp_contractor,0,7854.0,2008-12-13,2009-03-13
30580,846591.0,1,engineer,3,63000.0,2014-09-08,2015-08-28
30581,568876.0,4,customer_service,27,96000.0,2014-04-28,
30582,1005246,3,temp_contractor,0,7622.0,2007-02-13,2007-05-14
30583,98907.0,1,customer_service,10,89000.0,2013-04-23,
30584,624487.0,3,engineer,16,241000.0,2013-06-10,2015-05-22
30585,587478.0,5,sales,18,132000.0,2011-08-22,2014-07-07
30586,1001410,5,temp_contractor,0,6433.0,2010-07-14,2010-10-12
30587,1004720,5,temp_contractor,0,7140.0,2009-08-20,2009-11-18
30588,984455.0,1,design,8,129000.0,12.01.2014,
30589,1002513,6,temp_contractor,0,5076.0,2010-07-12,2010-10-10
30590,1009138,1,temp_contractor,0,6419.0,2007-09-27,2007-12-26
30591,765505.0,1,design,27,204000.0,10.01.2012,2014-09-05
30592,1006902,2,temp_contractor,0,6529.0,2008-04-08,2008-07-07
30593,290438.0,1,engineer,3,87000.0,2015-03-02,
30594,250995.0,9,engineer,12,162000.0,2015-01-20,
30595,148470.0,10,customer_service,21,88000.0,2012-05-07,
30596,332773.0,1,engineer,16,293000.0,09.08.2015,
30597,822530.0,2,design,12,152000.0,2015-11-16,
30598,123990.0,3,marketing,15,151000.0,08.10.2015,
30599,166822.0,2,customer_service,27,137000.0,05.11.2015,
30600,96626.0,3,engineer,9,171000.0,11.11.2013,
30601,484112.0,7,data_science,5,144000.0,2011-06-20,2012-09-14
30602,1004884,10,temp_contractor,0,8686.0,2010-12-27,2011-03-27
30603,895333.0,1,engineer,25,,2013-02-11,2014-01-03
30604,47123.0,1,customer_service,13,71000.0,2014-12-15,
30605,1005234,5,temp_contractor,0,7552.0,2007-08-17,2007-11-15
30606,139119.0,2,data_science,16,374000.0,2014-11-17,
30607,645234.0,3,customer_service,27,95000.0,07.13.2015,
30608,1008001,4,temp_contractor,0,9732.0,2009-06-23,2009-09-21
30609,223010.0,1,customer_service,22,152000.0,2015-10-19,
30610,475671.0,4,marketing,2,33000.0,11.28.2011,2015-06-12
30611,356783.0,1,customer_service,15,128000.0,2011-05-09,2012-01-05
30612,415769.0,9,marketing,16,181000.0,2015-04-06,
30613,208960.0,1,customer_service,19,110000.0,10.28.2013,
30614,958861.0,7,marketing,13,86000.0,05.14.2012,2013-05-31
30615,1006720,5,temp_contractor,0,8956.0,2009-07-17,2009-10-15
30616,1001756,1,temp_contractor,0,7778.0,2007-02-06,2007-05-07
30617,520531.0,2,customer_service,19,132000.0,2011-05-04,2013-07-05
30618,913265.0,1,sales,2,51000.0,03.14.2011,2013-07-26
30619,685623.0,6,sales,7,93000.0,2011-12-14,2015-01-23
30620,1007555,1,temp_contractor,0,9964.0,2007-10-11,2008-01-09
30621,596755.0,1,data_science,1,81000.0,07.29.2013,
30622,1001046,8,temp_contractor,0,9735.0,2009-11-28,2010-02-26
30623,471188.0,6,engineer,11,188000.0,2014-03-31,
30624,1000678,6,temp_contractor,0,9995.0,2009-09-27,2009-12-26
30625,1001387,3,temp_contractor,0,7486.0,2008-07-11,2008-10-09
30626,275916.0,8,marketing,8,106000.0,2012-06-04,2015-05-29
30627,316809.0,1,design,17,172000.0,2013-10-21,
30628,94288.0,1,customer_service,1,31000.0,2015-06-22,
30629,369111.0,4,customer_service,18,96000.0,10.03.2011,2012-11-16
30630,209167.0,8,customer_service,22,92000.0,2012-05-14,2014-11-07
30631,1001075,2,temp_contractor,0,5375.0,2010-04-05,2010-07-04
30632,1009243,9,temp_contractor,0,5699.0,2009-03-27,2009-06-25
30633,337061.0,1,engineer,15,312000.0,2014-11-17,
30634,141972.0,6,design,16,172000.0,2015-09-14,
30635,1009881,4,temp_contractor,0,5558.0,2010-02-28,2010-05-29
30636,544228.0,1,customer_service,3,27000.0,2014-12-15,
30637,791371.0,5,engineer,3,59000.0,2015-04-20,
30638,314099.0,3,customer_service,14,70000.0,2011-06-13,2015-09-11
30639,8446.0,3,engineer,6,155000.0,2015-06-08,
30640,931997.0,9,sales,6,119000.0,10.13.2014,2015-11-20
30641,938432.0,1,marketing,14,132000.0,2015-09-21,
30642,784219.0,3,engineer,27,263000.0,10.08.2015,
30643,35546.0,2,customer_service,9,77000.0,04.07.2014,
30644,1008380,7,temp_contractor,0,7787.0,2008-08-22,2008-11-20
30645,909906.0,3,customer_service,24,95000.0,2013-10-15,2014-11-21
30646,1006082,1,temp_contractor,0,7959.0,2008-04-21,2008-07-20
30647,638958.0,4,marketing,13,108000.0,2013-08-26,2014-07-07
30648,1004223,5,temp_contractor,0,9562.0,2007-10-10,2008-01-08
30649,1008636,4,temp_contractor,0,6849.0,2007-12-12,2008-03-11
30650,83103.0,1,engineer,18,303000.0,10.27.2014,
30651,1009436,10,temp_contractor,0,6642.0,2007-01-06,2007-04-06
30652,130178.0,6,customer_service,15,101000.0,2014-10-13,
30653,1008697,10,temp_contractor,0,8478.0,2008-10-27,2009-01-25
30654,1000160,7,temp_contractor,0,9383.0,2008-04-05,2008-07-04
30655,926195.0,6,engineer,14,171000.0,02.17.2015,
30656,1009530,9,temp_contractor,0,5668.0,2007-03-19,2007-06-17
30657,736524.0,1,data_science,3,77000.0,02.03.2015,
30658,689654.0,1,customer_service,29,129000.0,12.26.2012,
30659,688085.0,1,engineer,11,145000.0,01.26.2015,
30660,1007024,3,temp_contractor,0,8897.0,2008-11-22,2009-02-20
30661,1004601,2,temp_contractor,0,9661.0,2009-03-20,2009-06-18
30662,177411.0,2,customer_service,20,90000.0,2011-11-07,2012-09-07
30663,439550.0,4,customer_service,7,65000.0,09.28.2015,
30664,531909.0,1,customer_service,19,119000.0,2012-04-02,2013-04-12
30665,527054.0,1,customer_service,9,91000.0,2015-03-30,
30666,1000380,3,temp_contractor,0,9778.0,2007-08-05,2007-11-03
30667,617304.0,4,sales,11,94000.0,07.16.2012,
30668,1002300,8,temp_contractor,0,9787.0,2009-11-14,2010-02-12
30669,1002003,5,temp_contractor,0,7927.0,2008-09-07,2008-12-06
30670,507047.0,5,customer_service,19,96000.0,01.26.2015,
30671,687366.0,2,engineer,2,82000.0,2011-04-19,2014-06-06
30672,1002806,9,temp_contractor,0,8438.0,2008-01-11,2008-04-10
30673,1001929,9,temp_contractor,0,5961.0,2007-10-10,2008-01-08
30674,143576.0,7,engineer,1,62000.0,2013-05-20,2014-05-23
30675,1006083,6,temp_contractor,0,5453.0,2007-05-11,2007-08-09
30676,1004161,10,temp_contractor,0,7101.0,2010-03-23,2010-06-21
30677,768297.0,4,customer_service,23,85000.0,2013-05-28,
30678,585321.0,1,engineer,12,170000.0,2015-07-06,
30679,874880.0,1,customer_service,7,81000.0,2013-03-11,
30680,174758.0,3,customer_service,29,74000.0,03.24.2014,2015-04-10
30681,56517.0,1,customer_service,16,102000.0,2011-10-24,2014-08-08
30682,1000725,4,temp_contractor,0,9321.0,2009-12-23,2010-03-23
30683,331050.0,1,data_science,9,198000.0,2014-06-09,
30684,1009234,10,temp_contractor,0,9085.0,2010-05-04,2010-08-02
30685,87751.0,2,customer_service,27,104000.0,2012-01-30,2015-10-16
30686,992231.0,1,engineer,21,307000.0,07.15.2014,
30687,1005543,10,temp_contractor,0,5831.0,2007-04-16,2007-07-15
30688,843593.0,4,design,1,40000.0,05.20.2013,2015-04-17
30689,855412.0,1,sales,23,209000.0,2015-01-12,
30690,36710.0,1,customer_service,5,73000.0,2012-09-17,
30691,526650.0,6,customer_service,1,23000.0,2014-01-27,2015-02-06
30692,820269.0,6,sales,27,184000.0,2012-11-12,2014-08-22
30693,467934.0,8,data_science,6,153000.0,2013-12-09,2015-07-24
30694,30042.0,2,marketing,12,118000.0,06.11.2012,2014-01-31
30695,416167.0,5,customer_service,14,57000.0,2014-05-21,
30696,604487.0,1,design,2,,04.28.2015,
30697,851007.0,9,marketing,15,173000.0,2012-01-03,2015-09-18
30698,938157.0,1,customer_service,2,29000.0,2012-04-16,2015-07-17
30699,312439.0,1,design,20,160000.0,2013-06-17,
30700,344730.0,1,engineer,13,225000.0,2012-06-04,2014-07-18
30701,779396.0,3,customer_service,20,111000.0,2011-05-23,2012-05-25
30702,1002391,2,temp_contractor,0,8820.0,2009-02-02,2009-05-03
30703,513423.0,5,customer_service,26,77000.0,2015-02-23,
30704,401686.0,2,marketing,26,201000.0,2015-02-02,
30705,987023.0,1,data_science,19,247000.0,2014-10-27,
30706,1000800,10,temp_contractor,0,9124.0,2007-04-06,2007-07-05
30707,87271.0,1,customer_service,9,78000.0,2013-05-30,2014-07-25
30708,12439.0,2,customer_service,17,131000.0,2015-05-11,
30709,485798.0,1,engineer,11,191000.0,2015-07-27,
30710,397229.0,2,engineer,27,312000.0,01.22.2013,
30711,1004724,6,temp_contractor,0,5355.0,2007-02-25,2007-05-26
30712,973776.0,2,engineer,28,328000.0,04.29.2013,2015-06-05
30713,60100.0,9,engineer,3,73000.0,01.14.2013,
30714,1000998,4,temp_contractor,0,5668.0,2010-08-05,2010-11-03
30715,698096.0,6,customer_service,23,74000.0,2013-10-21,
30716,174142.0,4,sales,23,172000.0,2014-02-24,
30717,4215.0,3,sales,10,95000.0,04.14.2014,
30718,227669.0,1,engineer,17,287000.0,2014-09-02,
30719,1004450,7,temp_contractor,0,6874.0,2008-03-11,2008-06-09
30720,956391.0,4,data_science,20,225000.0,2012-01-09,2013-02-22
30721,1002209,7,temp_contractor,0,5449.0,2007-10-17,2008-01-15
30722,1000706,3,temp_contractor,0,8385.0,2010-06-02,2010-08-31
30723,168835.0,1,sales,24,241000.0,2014-04-14,
30724,549364.0,6,customer_service,29,92000.0,02.22.2011,2013-03-01
30725,48816.0,1,data_science,25,292000.0,2012-09-24,2015-10-09
30726,1006746,1,temp_contractor,0,8517.0,2010-12-14,2011-03-14
30727,795023.0,2,engineer,22,245000.0,2014-03-24,
30728,565147.0,10,engineer,11,184000.0,2014-09-22,
30729,179406.0,1,customer_service,5,67000.0,12.30.2013,2014-12-19
30730,199081.0,2,engineer,29,326000.0,2014-02-10,
30731,1005501,2,temp_contractor,0,8448.0,2010-06-16,2010-09-14
30732,713635.0,3,customer_service,18,114000.0,2012-07-03,2015-06-05
30733,1009452,10,temp_contractor,0,8654.0,2010-09-06,2010-12-05
30734,805727.0,2,engineer,29,294000.0,2012-07-30,2015-07-10
30735,354800.0,1,customer_service,3,28000.0,05.20.2013,2015-03-20
30736,162072.0,1,customer_service,5,85000.0,2013-07-29,
30737,1006312,1,temp_contractor,0,6879.0,2010-11-06,2011-02-04
30738,1007790,10,temp_contractor,0,8335.0,2008-06-07,2008-09-05
30739,1000178,4,temp_contractor,0,5718.0,2010-06-27,2010-09-25
30740,826166.0,1,customer_service,17,126000.0,2013-06-03,2015-06-12
30741,81059.0,3,customer_service,11,59000.0,2015-08-03,
30742,1002784,3,temp_contractor,0,6006.0,2009-09-17,2009-12-16
30743,993934.0,1,design,25,214000.0,2013-09-10,2015-10-23
30744,277394.0,2,engineer,26,289000.0,2012-10-01,2015-09-11
30745,1004550,6,temp_contractor,0,9362.0,2010-06-05,2010-09-03
30746,1001895,9,temp_contractor,0,7459.0,2010-08-04,2010-11-02
30747,7439.0,1,design,10,129000.0,2011-08-15,2012-08-03
30748,1005386,10,temp_contractor,0,9957.0,2008-09-22,2008-12-21
30749,497487.0,6,marketing,2,45000.0,2014-03-10,2015-07-10
30750,978182.0,7,customer_service,13,55000.0,2013-09-03,2014-05-16
30751,718919.0,10,customer_service,5,59000.0,2011-09-06,2013-11-01
30752,650980.0,7,sales,19,186000.0,2012-01-23,2012-12-07
30753,559172.0,1,engineer,2,73000.0,2012-07-23,2015-04-10
30754,487014.0,1,customer_service,5,78000.0,2015-10-12,
30755,1009134,1,temp_contractor,0,8675.0,2008-03-19,2008-06-17
30756,255161.0,6,engineer,16,237000.0,11.21.2011,2015-11-06
30757,929201.0,7,marketing,24,169000.0,2011-05-02,2012-05-11
30758,1005627,9,temp_contractor,0,6689.0,2009-05-13,2009-08-11
30759,861337.0,2,engineer,11,191000.0,2012-08-13,2015-09-04
30760,414903.0,1,data_science,7,210000.0,2015-03-10,
30761,141327.0,5,engineer,9,150000.0,2013-11-25,2014-12-05
30762,1009895,6,temp_contractor,0,5068.0,2008-10-13,2009-01-11
30763,123135.0,2,customer_service,1,33000.0,2012-03-26,
30764,894133.0,1,customer_service,7,69000.0,2015-04-20,
30765,348601.0,9,sales,24,167000.0,2012-07-16,2013-01-18
30766,1008872,9,temp_contractor,0,5342.0,2008-01-09,2008-04-08
30767,1007578,2,temp_contractor,0,5129.0,2008-07-08,2008-10-06
30768,1001039,6,temp_contractor,0,6092.0,2008-10-27,2009-01-25
30769,1003277,9,temp_contractor,0,5985.0,2010-09-11,2010-12-10
30770,383102.0,3,sales,22,154000.0,06.24.2013,2014-07-18
30771,1004600,1,temp_contractor,0,8648.0,2007-09-01,2007-11-30
30772,184860.0,1,customer_service,5,65000.0,12.15.2014,
30773,656920.0,2,customer_service,9,75000.0,2011-11-28,2013-11-08
30774,358732.0,8,sales,10,108000.0,2015-08-03,
30775,1008994,10,temp_contractor,0,5223.0,2010-11-15,2011-02-13
30776,1004007,1,temp_contractor,0,8523.0,2009-06-17,2009-09-15
30777,808553.0,10,design,2,42000.0,2014-07-24,
30778,377165.0,9,engineer,14,190000.0,2015-06-29,
30779,155479.0,3,customer_service,1,24000.0,2013-09-23,
30780,825478.0,1,data_science,9,184000.0,01.03.2012,2013-02-22
30781,330959.0,2,customer_service,4,36000.0,2013-04-22,2014-03-14
30782,489281.0,2,customer_service,13,71000.0,2014-08-11,
30783,952818.0,6,customer_service,11,54000.0,2013-12-16,
30784,213928.0,3,data_science,25,209000.0,01.24.2013,2015-03-06
30785,277942.0,3,data_science,2,57000.0,06.17.2013,2015-09-25
30786,1004879,1,temp_contractor,0,9867.0,2008-06-01,2008-08-30
30787,305157.0,7,sales,4,37000.0,11.12.2012,
